procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    512 111624 130380 865796    0    0     0     0  323  365 90 10  0  0  0
 1  0    512 111500 130380 865968    0    0     0     0  330  382 93  7  0  0  0
 1  0    512 111252 130380 866152    0    0     0     0  334  357 95  5  0  0  0
 1  0    512 110120 130388 866300    0    0     0    16  329  573 84 15  0  1  0
 1  0    512 110136 130388 866436    0    0     0     0  322  415 92  8  0  0  0
 1  0    512 110136 130388 866576    0    0     0     0  339  369 92  8  0  0  0
 1  0    512 109764 130388 866672    0    0     0     0  317  400 89 11  0  0  0
 1  0    512 109516 130388 866848    0    0     0     0  322  356 95  5  0  0  0
 1  0    512 109268 130396 867056    0    0     0    40  322  403 99  1  0  0  0
 1  0    512 109144 130396 867204    0    0     0     0  350  432 90 10  0  0  0
 3  0    512 108276 130396 867344    0    0     0     0  387  453 96  4  0  0  0
 1  0    512 107160 130396 867496    0    0     0     0  408  488 94  6  0  0  0
 1  0    512 107036 130396 867640    0    0     0     0  391  457 99  1  0  0  0
 1  0    512 106664 130404 867800    0    0     0  4132  405  505 95  5  0  0  0
 2  0    512 106396 130404 867940    0    0     0     0  406  457 96  4  0  0  0
 1  0    512 153908 130404 868040    0    0     0     0  327  383 96  4  0  0  0
 1  0    512 480228 130404 868352    0    0     0   660  330  367 94  6  0  0  0
 1  0    512 492940 130404 864672    0    0     0  1448  337  598 82 17  1  0  0
 1  0    512 492940 130416 864668    0    0     0   156  317  318 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 492940 130416 864672    0    0     0     0  313  265 93  7  0  0  0
 1  0    512 492940 130416 864672    0    0     0     0  311  259 95  5  0  0  0
 1  0    512 492940 130416 864672    0    0     0     0  282  259 93  7  0  0  0
 1  0    512 492940 130416 864672    0    0     0     0  329  296 97  3  0  0  0
 6  0    512 492940 130416 864672    0    0     0     0  331  306 96  4  0  0  0
 1  0    512 492940 130424 864672    0    0     0    16  368  467 96  4  0  0  0
 1  0    512 492940 130424 864672    0    0     0     0  376  411 96  4  0  0  0
 1  0    512 492940 130424 864672    0    0     0     0  373  393 91  9  0  0  0
 1  0    512 492940 130424 864672    0    0     0     0  347  396 96  4  0  0  0
 1  0    512 492940 130424 864672    0    0     0     8  334  312 97  3  0  0  0
 1  0    512 492940 130424 864672    0    0     0     0  348  567 95  5  0  0  0
 3  0    512 463304 130432 864672    0    0     0    28  314  298 91  9  0  0  0
 2  0    512 458584 130432 864672    0    0     0     0  361  559 91  9  0  0  0
 1  0    512 387772 130432 864696    0    0     0     4  374  797 84 16  0  0  0
 1  0    512 321804 130432 864696    0    0     0     0  353  513 86 14  0  0  0
 1  0    512 264888 130432 864696    0    0     0     0  368  640 88 12  0  0  0
 1  0    512 214312 130440 864696    0    0     0   112  351  770 85 15  0  0  0
 2  0    512 178600 130440 864696    0    0     0     0  343  389 93  7  0  0  0
 1  0    512 176120 130440 864696    0    0     0     0  351  710 96  4  0  0  0
 2  0    512 173516 130440 864696    0    0     0     0  359  559 90 10  0  0  0
 1  0    512 160868 130440 864696    0    0     0     0  374  516 87 13  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0    512 144824 130448 868352    0    0   160    72  387 3124 75 25  0  0  0
 3  0    512 136316 130448 870696    0    0     0     0  376 7471 76 24  0  0  0
 5  0    512 134704 130448 871076    0    0    12     8  357 19843 88 12  0  0  0
 5  0    512 132472 130448 871500    0    0     0     8  352 19035 85 15  0  0  0
 3  0    512 129992 130448 871172    0    0     0     8  361 18040 88 12  0  0  0
 2  0    512 137572 130456 871412    0    0     0    52  348 6821 92  8  0  0  0
 1  0    512 131992 130456 871600    0    0     0     0  340  392 98  2  0  0  0
 1  0    512 126908 130456 871688    0    0     0     0  375  598 90 10  0  0  0
 3  0    512 118956 130456 871844    0    0     0  1600  403  573 92  8  0  0  0
 4  0    512 112756 130456 872000    0    0     0     0  416 1060 92  8  0  0  0
 1  0    512 107672 130456 872180    0    0     0     0  391  843 90 10  0  0  0
 1  0    512 107156 130464 867312    0    0     0    40  401  742 93  7  0  0  0
 2  0    512 108376 130464 854688    0    0     0     0  387 3210 69 31  0  0  0
 1  0    512 113436 130464 854704    0    0     0     0  397 2710 89 11  0  0  0
 2  0    512 107160 130464 854940    0    0     0     0  389  465 95  5  0  0  0
 1  0    512 108508 130472 844548    0    0     0    16  413  582 91  9  0  0  0
 1  0    512 114572 130192 831364    0    0     0     0  382  523 93  7  0  0  0
 1  0    512 114448 130192 831480    0    0     0     0  395  487 97  3  0  0  0
 1  0    512 114448 130192 831612    0    0     0     0  379  498 93  7  0  0  0
 2  0    512 114448 130192 831764    0    0     0     8  396  524 96  4  0  0  0
 1  0    512 114200 130200 831920    0    0     0    28  390  467 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    512 113828 130200 832140    0    0     0     0  399  563 95  5  0  0  0
 2  0    512 113456 130200 832308    0    0     0     0  411  541 96  4  0  0  0
 1  0    512 113208 130200 832392    0    0     0     0  399  515 93  7  0  0  0
 3  0    512 112712 130200 832604    0    0     0  3076  434  903 91  9  0  0  0
 3  0    512 112076 130208 832700    0    0     0    64  411  984 92  8  0  0  0
 1  0    512 112092 130208 832828    0    0     0     0  364  576 94  6  0  0  0
 1  0    512 112092 130208 833016    0    0     0     0  366  548 97  3  0  0  0
 1  0    512 111844 130208 833144    0    0     0     0  397  701 90 10  0  0  0
 1  0    512 110480 130208 833260    0    0     0     0  371  559 92  8  0  0  0
 2  0    512 110232 130208 833292    0    0     0     0  387  754 92  8  0  0  0
 1  0    512 110108 130216 833452    0    0     0    16  375  693 93  7  0  0  0
 2  0    512 109860 130216 833516    0    0     0     0  372  652 94  6  0  0  0
 1  0    512 109612 130216 833608    0    0     0     0  384  708 93  7  0  0  0
 2  0    512 109316 130224 833800    0    0     0   348  363  447 91  9  0  0  0
 1  0    512 156864 130224 833840    0    0     0     0  354  439 94  6  0  0  0
 1  0    512 156808 130232 833936    0    0     0    44  402  676 92  8  0  0  0
 1  0    512 464672 130232 834048    0    0     0  1672  366  662 89 11  0  0  0
 1  0    512 495440 130232 830376    0    0     0  1448  366  674 84 15  1  0  0
 1  0    512 495440 130232 830376    0    0     0     0  378  434 93  7  0  0  0
 1  0    512 495440 130232 830376    0    0     0     0  388  412 95  5  0  0  0
 1  0    512 495440 130244 830364    0    0     0   136  398  441 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 495440 130244 830376    0    0     0     0  371  461 93  7  0  0  0
 1  0    512 495544 130244 830376    0    0     0     0  369  458 96  4  0  0  0
 1  0    512 495564 130244 830376    0    0     0   152  391  439 94  6  0  0  0
 1  0    512 495564 130244 830376    0    0     0     0  369  422 98  2  0  0  0
 1  0    512 495564 130244 830376    0    0     0     0  373  405 96  4  0  0  0
 1  0    512 495564 130252 830376    0    0     0    12  408  685 92  8  0  0  0
 1  0    512 495440 130252 830376    0    0     0     0  387  652 94  6  0  0  0
 3  0    512 491836 130252 830756    0    0   400     0  450  869 88 12  0  0  0
 3  0    512 480544 130252 831800    0    0  1072     0  423 1291 88 12  0  0  0
 1  0    512 487744 130252 834816    0    0     4     0  339 1737 85 15  0  0  0
 1  0    512 487620 130252 834844    0    0     0     0  306  366 91  9  0  0  0
 1  0    512 455504 130260 834844    0    0     0    20  311  333 93  7  0  0  0
 3  0    512 407144 130260 834844    0    0     0     4  348  652 85 15  0  0  0
 3  0    512 406028 130260 834844    0    0     0     0  379  485 91  9  0  0  0
 1  0    512 380220 130260 841804    0    0     0     0  401  960 89 11  0  0  0
 1  0    512 380236 130260 841808    0    0     0     0  378  825 87 13  0  0  0
 1  0    512 379360 130260 841960    0    0   152     0  375  947 91  9  0  0  0
 1  0    512 379236 130268 841960    0    0     0    40  374  360 97  3  0  0  0
 1  0    512 379236 130268 841960    0    0     0     0  376  351 99  1  0  0  0
 1  0    512 345616 130268 841984    0    0     0     4  386  807 88 12  0  0  0
 2  0    512 273448 130268 841984    0    0     0     0  388  565 90 10  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 204132 130268 841984    0    0     0     0  379  434 92  8  0  0  0
 1  0    512 140892 130268 841984    0    0     0     0  392  632 88 12  0  0  0
 1  0    512 115884 130276 821504    0    0     0    80  380  456 92  8  0  0  0
 1  0    512 113356 130276 821440    0    0     0     0  383  426 96  4  0  0  0
 1  0    512 110676 130276 821440    0    0     0     0  394  694 95  5  0  0  0
 1  0    768 119012 130276 803164    0   64     0    64  380  857 88 12  0  0  0
 1  0    768 109588 130276 803128    0    0     0     0  379  471 96  4  0  0  0
 1  0    768 104628 130300 803384    0    0    24  1440  394  480 94  6  0  0  0
 1  0    768 115444 130308 787712    0    0     0    40  389  731 89 11  0  0  0
 1  0    768 111600 130308 787828    0    0     0     0  368  481 91  9  0  0  0
 1  0    768 105028 130308 788012    0    0     0     0  382  431 97  3  0  0  0
 1  0    768 119236 130308 766104    0    0     0     0  397  672 95  5  0  0  0
 1  0    768 112416 130308 766312    0    0     0     0  391  453 97  3  0  0  0
 1  0    768 105968 130316 766472    0    0     0    16  391  476 94  6  0  0  0
 2  0    768 117192 130316 749628    0    0     0     0  392  692 95  5  0  0  0
 2  0    768 110992 130316 749772    0    0     0     0  388  467 96  4  0  0  0
 4  0    768 104792 130316 749960    0    0     0     0  391  551 89 11  0  0  0
 2  0    768 111736 125092 738604    0    0     0   104  401  634 92  8  0  0  0
 1  0    768 106548 125100 738684    0    0     0    16  353  472 91  9  0  0  0
 1  0    768 107044 125100 738840    0    0     0     0  395  474 96  4  0  0  0
 2  0    768 106920 125100 738988    0    0     0     0  395  622 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    768 106920 125100 739120    0    0     0     0  364  441 96  4  0  0  0
 1  0    768 106796 125100 739276    0    0     0     8  332  383 94  6  0  0  0
 3  0    768 106424 125108 739420    0    0     0    28  338  545 95  5  0  0  0
 1  0    768 105672 125116 739588    0    0     8     0  328  537 94  6  0  0  0
 1  0    768 106512 125116 739752    0    0     0     0  355  627 96  4  0  0  0
 1  0    768 106432 125116 739864    0    0     0     0  337  394 94  6  0  0  0
 5  0    768 106060 125116 740044    0    0     0     0  343  414 95  5  0  0  0
 1  0    768 105936 125124 740180    0    0     0    40  374  489 89 11  0  0  0
 1  0    768 105688 125124 740408    0    0     0     0  387  496 95  5  0  0  0
 1  0    768 104200 125124 740572    0    0     0     0  377  506 97  3  0  0  0
 1  0    768 103952 125124 740696    0    0     0     0  329  381 98  2  0  0  0
 1  0    768 103704 125124 740844    0    0     0  4028  328  389 97  3  0  0  0
 2  0    768 108484 122388 738232    0    0     0    44  332  435 96  4  0  0  0
 1  0    768 108636 122388 738404    0    0     0     0  315  370 97  3  0  0  0
 2  0    768 155876 122388 738540    0    0     0     0  327  412 93  7  0  0  0
 3  0    768 153020 122404 739784    0    0  1164    68  391 1009 82 18  0  0  0
 2  0    768 153032 122404 739800    0    0     0     0  346  554 90 10  0  0  0
 2  0    768 466504 122404 741912    0    0  1924   720  367  610 86 14  0  0  0
 3  0    768 490316 122404 738236    0    0    92  1448  392  964 79 21  0  0  0
 3  0    768 490336 122404 738252    0    0     0     0  356  840 80 20  0  0  0
 1  0    768 490336 122416 738244    0    0     0   148  338  428 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    768 490336 122416 738256    0    0     0     0  325  342 93  7  0  0  0
 1  0    768 490336 122416 738256    0    0     0     0  329  311 99  1  0  0  0
 1  0    768 490336 122416 738256    0    0     0     0  323  296 98  2  0  0  0
 1  0    768 490260 122416 738256    0    0     0     0  336  341 98  2  0  0  0
 1  0    768 491020 122416 738256    0    0     0     0  323  363 96  4  0  0  0
 1  0    768 491052 122424 738220    0    0     0    12  337  316 98  2  0  0  0
 1  0    768 491052 122424 738220    0    0     0     0  330  349 95  5  0  0  0
 2  0    768 491156 122424 738220    0    0     0     0  370  729 92  8  0  0  0
 1  0    768 491176 122424 738220    0    0     0     0  328  427 93  7  0  0  0
 1  0    768 491176 122424 738220    0    0     0     0  338  350 90 10  0  0  0
 1  0    768 491176 122424 738220    0    0     0     0  314  348 94  6  0  0  0
 1  0    768 491176 122432 738220    0    0     0   180  383  436 89 11  0  0  0
 1  0    768 491176 122432 738220    0    0     0     0  353  468 95  5  0  0  0
 1  0    768 490908 122432 738220    0    0     0     0  390  814 87 13  0  0  0
 2  0    768 461040 122432 738220    0    0     0     0  356  685 91  9  0  0  0
 1  0    768 461040 122432 738220    0    0     0     0  336  463 92  8  0  0  0
 3  0    768 461040 122440 738212    0    0     0    48  380  782 91  9  0  0  0
 2  0    768 460916 122440 738220    0    0     0     0  355  610 95  5  0  0  0
 1  0    768 460916 122440 738220    0    0     0     0  344  393 97  3  0  0  0
 1  0    768 460916 122440 738220    0    0     0     0  338  432 96  4  0  0  0
 1  0    768 460916 122440 738220    0    0     0     0  313  269 97  3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0    768 460916 122440 738220    0    0     0     0  305  303 95  5  0  0  0
 1  0    768 460916 122448 738220    0    0     0    12  312  305 96  4  0  0  0
 2  0    768 460384 122448 738220    0    0     0     0  309  298 94  6  0  0  0
 3  0    768 460404 122448 738220    0    0     0     0  322  379 93  7  0  0  0
 2  0    768 460404 122448 738220    0    0     0     0  370  656 91  9  0  0  0
 1  0    768 460468 122448 738220    0    0     0   524  393  491 94  6  0  0  0
 2  0    768 460468 122448 738220    0    0     0     0  309  326 92  8  0  0  0
 1  0    768 460468 122456 738220    0    0     0    28  334  494 92  8  0  0  0
 1  0    768 460468 122456 738220    0    0     0     0  331  336 97  3  0  0  0
 1  0    768 460468 122456 738220    0    0     0     0  339  413 92  8  0  0  0
